,StoreId,ItemId,ItemCategoryId,Category,Type,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,T2,T3,T6,T12
585,9,1200016,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0
586,10,1200016,120.0,7.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,13.0
587,11,1200016,120.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
588,12,1200016,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0
589,13,1200016,120.0,7.0,3.0,3.0,6.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,17.0
590,14,1200016,120.0,7.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
591,15,1200016,120.0,7.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,6.0,12.0
592,16,1200016,120.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
593,17,1200016,120.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0,9.0
594,0,1200017,120.0,7.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,7.0,16.0
595,1,1200017,120.0,7.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
596,2,1200017,120.0,7.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
597,3,1200017,120.0,7.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0
598,4,1200017,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,6.0
599,5,1200017,120.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
600,6,1200017,120.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,10.0
601,7,1200017,120.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,4.0,7.0
602,8,1200017,120.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
603,9,1200017,120.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,4.0,8.0
604,10,1200017,120.0,7.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,6.0
605,11,1200017,120.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,5.0
606,12,1200017,120.0,7.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,7.0
607,13,1200017,120.0,7.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,12.0
608,14,1200017,120.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
609,15,1200017,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
610,16,1200017,120.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
611,17,1200017,120.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
612,0,1200018,120.0,7.0,3.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
613,1,1200018,120.0,7.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0
614,2,1200018,120.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,5.0,8.0
615,3,1200018,120.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,4.0,6.0,11.0,17.0
616,4,1200018,120.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,10.0
617,5,1200018,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0
618,6,1200018,120.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,5.0,9.0
619,7,1200018,120.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,6.0,10.0
620,8,1200018,120.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
621,9,1200018,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
622,10,1200018,120.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,8.0
623,11,1200018,120.0,7.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,2.0,6.0,9.0,14.0
624,12,1200018,120.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0
625,13,1200018,120.0,7.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,4.0,4.0,0.0,4.0,8.0,11.0,14.0
626,14,1200018,120.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
627,15,1200018,120.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,5.0,6.0,13.0
628,16,1200018,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
629,17,1200018,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,14.0
630,0,1200019,120.0,7.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
631,1,1200019,120.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0
632,2,1200019,120.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0
633,3,1200019,120.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0
634,4,1200019,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0
635,5,1200019,120.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0
636,6,1200019,120.0,7.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0
637,7,1200019,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0
638,8,1200019,120.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
639,9,1200019,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
640,10,1200019,120.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,14.0
641,11,1200019,120.0,7.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,9.0
642,12,1200019,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0
643,13,1200019,120.0,7.0,3.0,4.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0
644,14,1200019,120.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0
645,15,1200019,120.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0
646,16,1200019,120.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
647,17,1200019,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
648,0,1200020,120.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,8.0
649,1,1200020,120.0,7.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,9.0
650,2,1200020,120.0,7.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
651,3,1200020,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,8.0,10.0
652,4,1200020,120.0,7.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,8.0
653,5,1200020,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0
654,6,1200020,120.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
655,7,1200020,120.0,7.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,8.0
656,8,1200020,120.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
657,9,1200020,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
658,10,1200020,120.0,7.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,3.0,8.0,14.0
659,11,1200020,120.0,7.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0
660,12,1200020,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,5.0,5.0,8.0,8.0
661,13,1200020,120.0,7.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,3.0,6.0,11.0,16.0
662,14,1200020,120.0,7.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,9.0
663,15,1200020,120.0,7.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,10.0
664,16,1200020,120.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0
665,17,1200020,120.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,5.0
666,0,1200021,120.0,7.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,3.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,4.0,5.0,12.0,25.0
667,1,1200021,120.0,7.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,3.0,6.0,9.0
668,2,1200021,120.0,7.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
669,3,1200021,120.0,7.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,8.0,18.0
670,4,1200021,120.0,7.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,9.0,14.0
671,5,1200021,120.0,7.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0
672,6,1200021,120.0,7.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,6.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,10.0,27.0
673,7,1200021,120.0,7.0,3.0,0.0,1.0,4.0,3.0,4.0,2.0,2.0,0.0,2.0,4.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,6.0,15.0,29.0
674,8,1200021,120.0,7.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,8.0,10.0
675,9,1200021,120.0,7.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,5.0,16.0
676,10,1200021,120.0,7.0,3.0,3.0,2.0,3.0,4.0,0.0,3.0,4.0,4.0,3.0,1.0,3.0,7.0,7.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,7.0,12.0,36.0
677,11,1200021,120.0,7.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,12.0
678,12,1200021,120.0,7.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
679,13,1200021,120.0,7.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,3.0,6.0,12.0,21.0
680,14,1200021,120.0,7.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
681,15,1200021,120.0,7.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,10.0
682,16,1200021,120.0,7.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,8.0,11.0
683,17,1200021,120.0,7.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,13.0,26.0
684,0,1200022,120.0,7.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,13.0
685,1,1200022,120.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0,8.0
686,2,1200022,120.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,7.0,8.0
687,3,1200022,120.0,7.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,12.0
688,4,1200022,120.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
689,5,1200022,120.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,8.0
690,6,1200022,120.0,7.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,9.0
691,7,1200022,120.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,6.0,21.0
692,8,1200022,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,8.0
693,9,1200022,120.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,6.0,8.0
694,10,1200022,120.0,7.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,6.0,21.0
695,11,1200022,120.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0
696,12,1200022,120.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,6.0
